Season;Rank;Player;Team;GP;GS;Min;PTS;2PM;2PA;2P%;3PM;3PA;3P%;FTM;FTA;FT%;OR;DR;TR;AST;STL;TO;BLK;BLKA;FC;FD;PIR
2022-23;33;D. HALL;ASM;41;4;18:38;7.5;3.0;4.0;72.9%;0.0;0.0;0%;1.6;2.3;71%;2.1;3.4;5.5;0.5;0.5;0.5;0.9;0.2;2.3;2.1;12.3
2022-23;34;M. FALL;OLY;40;39;22:02;7.2;3.0;4.2;72.2%;0.0;0.0;0%;1.1;2.2;52.3%;1.7;3.2;4.9;2.1;0.6;1.4;0.8;0.2;2.2;2.7;12.2
2022-23;35;L. VILDOZA;CZV;29;24;24:14:00;12.6;2.2;4.5;48.9%;1.9;5.3;35.5%;2.5;2.8;90.1%;0.4;2.1;2.5;3.9;1.4;2.6;0.1;0.5;1.6;2.5;12.2
2022-23;36;D. WILLIAMS;PAO;34;32;29:19:00;12.4;2.6;4.6;57%;1.7;4.4;38%;2.0;2.8;71.9%;1.1;2.9;3.9;1.2;0.8;1.4;0.1;0.3;1.6;2.5;12.1
2022-23;37;E. OKOBO;ASM;41;6;26:00:00;12.6;2.6;5.0;52.9%;1.3;4.0;33.5%;3.3;3.9;83.7%;0.3;1.9;2.1;3.6;1.0;2.1;0.2;0.3;2.5;3.0;12.0
2022-23;38;E. ULANOVAS;ZAL;37;37;28:10:00;10.2;2.4;5.0;47.3%;0.9;2.2;39.5%;2.9;3.4;83.5%;1.3;2.0;3.3;2.5;0.9;2.1;0.1;0.2;2.0;3.8;11.7
2022-23;39;J. NEBO;MTA;39;33;21:38;7.4;3.0;4.6;64.8%;0.0;0.0;0%;1.5;2.4;61.3%;2.3;3.9;6.2;0.6;0.4;0.9;0.5;0.2;1.9;2.0;11.7
2022-23;40;J. VESELY;BAR;38;18;20:02;9.3;3.8;6.5;58.1%;0.0;0.1;0%;1.8;2.3;79.1%;1.2;2.8;4.0;1.5;0.8;1.2;0.3;0.1;2.4;2.7;11.6
2022-23;41;T. SHENGELIA;VIR;23;17;22:37;9.4;2.7;5.6;48.8%;0.5;1.1;46.2%;2.4;3.2;75.3%;0.8;2.3;3.1;3.1;0.9;2.1;0.4;0.6;2.2;3.7;11.5
2022-23;42;T. WALKUP;OLY;41;41;25:05:00;7.3;1.8;3.2;54.1%;1.0;2.9;33.3%;0.9;1.0;85.4%;0.6;2.1;2.8;5.6;1.8;1.9;0.1;0.1;2.4;1.9;11.5
2022-23;43;B. DAVIES;EA7;33;13;18:23;10.2;3.5;6.4;55%;0.2;0.6;35%;2.5;3.6;70.3%;0.9;2.4;3.2;1.9;0.6;1.7;0.3;0.4;2.3;3.8;11.5
2022-23;44;G. PAPAGIANNIS;PAO;33;22;23:43;8.5;3.0;5.1;59.5%;0.5;1.1;48.6%;0.8;1.1;75%;1.7;4.0;5.7;0.7;0.4;1.2;1.2;0.1;2.1;1.2;11.4
2022-23;45;G. YABUSELE;RMB;29;16;23:47;9.7;2.3;4.1;56.7%;1.1;2.6;42.1%;1.7;2.4;71%;0.9;3.0;4.0;1.3;0.8;1.0;0.3;0.2;1.6;2.2;11.4
2022-23;46;N. MELLI;EA7;32;31;25:17:00;7.9;2.2;3.9;57.1%;0.8;2.2;36.2%;1.1;1.7;66%;1.3;4.0;5.3;1.3;1.0;1.2;0.3;0.2;2.5;2.9;11.3
2022-23;47;R. BEAUBOIS;EFS;30;25;25:15:00;10.8;2.4;4.1;58.2%;1.8;3.7;48.6%;0.7;0.8;87%;0.2;1.8;2.1;2.0;1.1;0.9;0.8;0.0;2.1;1.1;11.2
2022-23;48;N. NEDOVIC;CZV;27;4;20:56;13.3;2.9;5.7;50.3%;1.6;5.8;28%;2.7;3.2;86%;0.2;1.0;1.2;2.9;0.7;1.7;0.0;0.5;1.5;4.1;11.2
2022-23;49;B. BARON;EA7;30;16;25:06:00;11.0;1.3;2.3;58.8%;2.1;5.1;40.3%;2.1;2.4;87.5%;0.3;2.2;2.4;2.1;0.6;1.4;0.0;0.1;1.7;2.5;11.1
2022-23;50;A. DIALLO;ASM;41;15;24:45:00;10.5;3.0;5.6;53.3%;0.8;2.5;29.8%;2.3;3.0;75%;1.5;2.7;4.2;2.0;1.3;1.3;0.3;0.3;2.9;2.5;11.1
2022-23;51;N. LAPROVITTOLA;BAR;39;39;23:42;10.4;1.2;2.4;47.9%;2.0;4.8;41.8%;2.0;2.3;86.8%;0.6;1.6;2.2;4.6;0.7;2.2;0.0;0.2;2.7;2.7;11.1
2022-23;52;S. OJELEYE;VIR;24;21;23:33;10.5;2.2;3.8;58.9%;1.5;3.2;46.1%;1.7;1.9;87%;0.8;3.0;3.8;0.6;0.5;0.8;0.1;0.4;1.8;1.7;10.8
2022-23;53;J. SMITH;BER;31;27;24:37:00;11.5;1.5;3.3;47.1%;2.3;6.0;37.4%;1.6;2.0;83.6%;0.8;1.9;2.7;2.6;0.8;1.4;0.2;0.2;2.0;2.3;10.7
2022-23;54;M. COSTELLO;BKN;34;5;20:03;9.3;2.1;3.3;64%;1.2;3.4;36%;1.5;2.1;70.8%;1.4;2.8;4.2;1.5;0.6;1.1;0.9;0.2;2.6;2.1;10.7
2022-23;55;M. LO;BER;26;19;21:56;11.6;2.2;4.5;48.3%;1.8;5.0;35.4%;2.0;2.3;83.6%;0.3;1.4;1.7;2.9;0.6;1.7;0.0;0.4;1.3;3.1;10.6
2022-23;56;J. THIEMANN;BER;28;4;17:47;8.0;2.5;4.5;54.8%;0.3;1.4;23.1%;2.1;2.6;79.5%;1.4;2.8;4.1;1.3;0.5;1.4;0.1;0.5;1.3;3.5;10.6
2022-23;57;M. TEODOSIC;VIR;26;9;19:29;10.3;0.8;1.8;43.5%;2.2;5.5;39.4%;2.3;2.6;89.7%;0.3;1.3;1.6;6.0;0.6;3.3;0.1;0.2;2.7;2.8;10.5
2022-23;58;K. PAPANIKOLAOU;OLY;38;38;25:20:00;8.7;1.7;2.7;64.7%;1.4;3.3;42.9%;0.9;1.3;72.9%;0.7;3.0;3.8;1.9;0.7;1.4;0.2;0.2;1.6;1.6;10.3
2022-23;59;P. LEE;PAO;33;17;27:09:00;11.2;1.8;4.2;43.2%;1.7;5.2;33.3%;2.3;2.9;81.1%;0.2;1.6;1.8;3.8;1.4;2.0;0.0;0.4;2.2;3.2;10.3
2022-23;60;L. MITROVIC;CZV;31;9;18:54;7.6;3.0;4.7;63.7%;0.0;0.0;100%;1.5;2.2;68.7%;1.7;2.6;4.4;1.9;0.3;1.4;0.2;0.4;2.4;2.4;10.2
2022-23;61;S. WILBEKIN;FBB;25;23;23:39;11.1;1.6;3.2;50.6%;2.2;6.2;35.7%;1.3;1.8;73.3%;0.2;1.5;1.7;2.6;1.0;1.3;0.0;0.3;1.8;3.1;10.1
2022-23;62;N. CALATHES;FBB;39;39;25:39:00;8.0;2.4;4.7;50.3%;1.0;2.9;33.6%;0.3;0.9;38.2%;0.5;3.5;4.0;4.9;1.1;2.2;0.0;0.3;2.2;1.5;10.0
2022-23;63;A. ZIZIC;EFS;31;13;15:40;7.7;3.3;4.7;70.3%;0.0;0.0;0%;1.2;1.8;65.5%;1.5;2.1;3.7;0.7;0.4;0.6;0.3;0.3;1.5;1.6;10.0
2022-23;64;L. OLINDE;BER;27;25;22:19;8.1;2.0;3.3;58.9%;0.9;2.4;39.1%;1.4;1.8;79.6%;1.2;3.1;4.3;1.1;0.6;1.1;0.3;0.4;1.9;2.1;10.0
2022-23;65;D. MOTIEJUNAS;ASM;41;37;17:47;8.5;3.2;5.1;63.5%;0.2;1.0;25%;1.3;2.3;55.8%;1.3;2.4;3.7;0.8;0.3;0.9;0.1;0.2;1.7;3.0;10.0
2022-23;66;E. BRYANT;EFS;34;24;22:41;8.5;2.3;3.8;60.5%;0.9;2.3;39%;1.3;1.5;86%;0.7;3.4;4.1;1.5;0.7;1.4;0.4;0.3;2.2;1.6;9.9
2022-23;67;T. SEDEKERSKIS;BKN;23;3;18:39;5.9;1.7;2.3;72.2%;0.4;1.2;35.7%;1.2;1.3;87.1%;1.0;3.1;4.2;1.0;0.8;0.5;0.0;0.1;1.3;1.5;9.7
2022-23;68;M. JAITEH;VIR;33;32;18:36;8.4;3.5;5.8;59.1%;0.0;0.0;0%;1.5;2.6;56.5%;1.6;3.1;4.7;0.7;0.6;1.5;0.2;0.3;2.1;2.5;9.6
2022-23;69;R. SMITS;ZAL;37;36;23:22;9.7;2.4;4.1;57.6%;1.2;3.2;38.3%;1.3;1.5;85.5%;1.5;3.2;4.7;1.1;0.4;1.4;0.1;0.2;2.9;1.9;9.4
2022-23;70;O. HUNTER;BAY;24;5;17:54;7.8;2.1;3.8;54.9%;1.0;2.3;43.6%;0.6;0.8;77.8%;2.0;2.8;4.8;1.0;0.6;1.0;0.4;0.2;1.7;0.9;9.4
2022-23;71;D. PIERRE;FBB;29;22;22:47;7.2;1.6;3.2;47.9%;1.2;2.4;48.6%;0.6;1.0;58.6%;1.2;2.5;3.8;1.6;0.3;1.0;0.2;0.2;1.0;1.7;9.3
2022-23;72;M. HEZONJA;RMB;39;12;20:32;10.6;1.7;3.4;51.1%;2.0;4.6;43.3%;1.2;1.6;75.8%;0.3;2.7;3.0;1.1;0.7;1.3;0.2;0.2;1.9;1.6;9.2
2022-23;73;J. RIVERO;VBC;24;3;18:49;9.4;3.3;5.7;58.1%;0.1;0.6;21.4%;2.5;3.5;71.1%;1.9;1.6;3.5;0.5;0.8;1.4;0.2;0.6;2.6;3.1;9.2
2022-23;74;C. WALDEN;BAY;29;4;19:20;8.8;1.1;2.2;49.2%;1.4;4.3;32%;2.4;2.8;86.4%;0.3;1.5;1.8;2.3;0.9;1.3;0.1;0.3;2.2;3.5;9.0
2022-23;75;C. WINSTON;BAY;29;17;19:22;11.0;2.5;6.1;40.9%;1.1;4.0;28.2%;2.7;3.0;89.5%;0.4;1.7;2.1;3.4;0.8;1.8;0.1;0.5;2.6;3.2;9.0
2022-23;76;J. HARPER;VBC;31;5;17:49;10.4;1.5;3.5;44.4%;1.3;4.0;33.1%;3.3;4.0;82.3%;0.1;0.7;0.8;3.3;0.5;1.7;0.0;0.3;2.1;3.4;8.9
2022-23;77;A. GUDAITIS;PAO;29;12;17:20;7.5;2.8;4.4;64.1%;0.0;0.0;0%;1.9;3.6;52.4%;1.9;1.8;3.7;0.6;0.5;0.8;0.4;0.2;2.4;2.9;8.9
2022-23;78;R. SORKIN;MTA;36;4;16:18;6.8;2.9;4.1;69.6%;0.1;0.4;15.4%;0.9;1.4;66.7%;1.8;1.4;3.2;0.8;0.3;0.5;0.8;0.1;1.8;1.5;8.9
2022-23;79;S. MCKISSIC;OLY;41;7;17:40;9.0;2.3;3.4;68.1%;0.9;2.9;31.9%;1.6;2.4;68.4%;0.4;1.0;1.4;1.5;0.8;0.9;0.0;0.2;1.1;2.0;8.9
2022-23;80;I. BRAZDEIKIS;ZAL;35;28;22:24;11.6;3.5;7.2;49%;0.9;2.8;31.3%;1.9;2.3;80.5%;0.8;2.1;2.9;1.3;0.4;1.4;0.1;0.4;1.7;2.1;8.8
2022-23;81;J. NUNNALLY;PAR;37;19;22:21;9.2;1.9;3.2;58%;1.3;3.3;40.5%;1.5;1.6;88.5%;0.4;1.6;2.1;1.8;0.5;1.1;0.2;0.1;1.6;1.4;8.8
2022-23;82;C. HIGGINS;BAR;32;0;19:49;8.7;1.9;4.1;46.9%;0.9;2.6;34.9%;2.1;2.5;84%;0.5;1.8;2.2;1.7;0.8;1.6;0.1;0.3;2.1;3.4;8.7
2022-23;83;M. HOWARD;BKN;33;16;20:31;14.2;1.9;4.2;46%;2.7;7.3;36.5%;2.4;2.7;88.6%;0.2;1.1;1.4;1.2;0.6;1.5;0.0;0.5;2.6;3.0;8.4
2022-23;84;I. LUNDBERG;VIR;29;22;20:37;8.0;1.9;3.3;56.2%;0.9;3.1;29.7%;1.5;1.7;86%;0.2;1.9;2.2;2.0;0.7;1.2;0.0;0.2;1.5;2.3;8.3
2022-23;85;B. BENTIL;CZV;30;25;20:13;8.4;2.1;4.4;48.9%;0.9;2.4;37.5%;1.5;2.0;72.1%;1.2;2.6;3.8;1.1;0.7;1.4;0.2;0.2;2.2;2.1;8.3
2022-23;86;J. MICKEY;VIR;32;18;22:01;7.3;2.3;4.5;51%;0.5;2.1;25.4%;1.2;1.5;79.2%;0.9;3.2;4.1;0.8;0.7;1.2;0.7;0.2;1.8;1.9;8.2
2022-23;86;V. POIRIER;RMB;32;1;14:38;6.1;2.3;3.8;61.2%;0.1;0.2;40%;1.2;1.7;72.7%;1.5;2.5;4.0;0.6;0.3;0.8;0.9;0.2;2.3;1.7;8.2
2022-23;88;O. DOBRIC;CZV;31;19;23:42;9.9;2.4;4.3;56.1%;1.4;4.4;32.4%;0.8;1.1;74.3%;0.7;1.8;2.5;1.6;0.5;1.0;0.0;0.2;1.7;1.6;8.1
2022-23;89;A. TYUS;ASV;25;6;17:49;5.7;2.5;3.6;69.7%;0.0;0.0;0%;0.7;1.2;62.1%;1.6;2.7;4.3;0.4;0.5;0.8;0.8;0.2;1.9;0.9;8.1
2022-23;90;D. HACKETT;VIR;32;31;21:56;6.4;1.3;2.2;58.6%;0.8;2.0;39.7%;1.5;1.9;75.8%;0.3;1.8;2.1;2.9;0.6;1.8;0.1;0.2;2.2;2.8;8.0
2022-23;91;K. KOUMADJE;BER;31;17;13:14;6.0;2.6;3.7;70.7%;0.0;0.0;0%;0.7;1.3;53.7%;1.5;2.3;3.8;0.2;0.3;0.8;1.0;0.2;2.2;1.4;7.8
2022-23;92;K. HAYES;ZAL;37;28;17:38;5.4;2.1;4.2;50%;0.0;0.0;0%;1.1;1.6;72.4%;2.2;2.2;4.4;0.5;0.7;0.8;0.9;0.2;2.1;1.6;7.8
2022-23;93;N. WOLTERS;PAO;23;17;21:09;7.9;2.4;4.9;49.1%;0.8;2.3;35.2%;0.7;0.8;83.3%;0.5;1.8;2.3;2.9;0.7;0.9;0.1;0.5;2.2;1.5;7.7
2022-23;94;N. KALINIC;BAR;38;26;22:31;6.4;1.5;2.8;53.3%;0.8;2.1;40.5%;0.9;1.3;70%;0.7;2.6;3.3;1.6;0.7;1.2;0.2;0.3;1.6;1.6;7.7
2022-23;95;K. HINES;EA7;34;10;18:48;5.5;2.4;3.7;63.5%;0.0;0.1;0%;0.8;1.1;68.4%;1.4;2.2;3.6;1.5;0.6;0.8;0.6;0.4;2.4;1.2;7.7
2022-23;96;J. WEBB III;VBC;32;23;21:30;8.0;1.3;2.2;60.9%;1.7;4.3;38.4%;0.4;0.8;58.3%;0.9;3.2;4.1;0.6;0.9;0.7;0.4;0.2;2.5;0.9;7.7
2022-23;97;M. GRIGONIS;PAO;27;7;17:54;8.1;0.9;2.0;43.4%;1.4;3.1;43.5%;2.3;2.8;84%;0.3;1.2;1.6;1.6;0.4;1.2;0.0;0.2;2.4;3.0;7.6
2022-23;98;X. LOPEZ-AROSTEGUI;VBC;31;7;18:45;6.5;1.4;3.1;44.2%;0.7;2.0;37.7%;1.6;1.8;87.5%;0.9;2.3;3.2;1.5;0.7;1.6;0.0;0.4;1.8;2.6;7.6
2022-23;99;D. HOMMES;BKN;31;22;19:52;7.0;0.9;1.5;58.7%;1.3;3.5;36.1%;1.5;1.6;90.2%;0.7;2.2;2.9;1.6;0.4;0.8;0.4;0.1;2.4;1.6;7.5
2022-23;100;M. BELINELLI;VIR;21;1;16:54;10.0;1.1;2.5;45.3%;2.1;5.1;40.7%;1.4;1.5;93.5%;0.1;1.2;1.4;1.1;0.5;0.6;0.0;0.2;1.3;1.2;7.5
2022-23;101;N. WEILER-BABB;BAY;31;25;25:27:00;7.7;1.4;3.3;41.6%;1.4;4.2;33.1%;0.8;1.0;78.1%;0.9;2.5;3.5;2.0;0.6;0.7;0.3;0.2;2.2;1.5;7.5
2022-23;102;D. LIGHTY;ASV;28;19;22:49;8.1;2.0;4.3;47.1%;0.8;1.9;42.6%;1.5;2.1;72.9%;0.8;1.6;2.4;1.5;0.7;1.4;0.0;0.4;1.9;2.4;7.4
2022-23;103;A. BUTKEVICIUS;ZAL;37;11;22:32;5.3;1.1;2.0;56.2%;0.5;1.8;25.4%;1.7;1.9;87.3%;1.0;2.7;3.6;1.6;1.1;1.2;0.3;0.2;2.8;2.1;7.4
2022-23;104;D. HALL;EA7;25;21;30:01:00;7.8;1.5;3.4;43%;1.0;3.2;32.1%;1.8;2.1;84.6%;0.4;2.2;2.6;2.3;0.9;1.8;0.1;0.2;2.2;2.4;7.3
2022-23;105;J. MATHEWS;ASV;31;14;22:50;10.6;3.1;6.0;51.3%;1.0;3.2;30%;1.5;1.8;85.5%;0.3;1.2;1.5;2.1;0.6;1.4;0.0;0.3;2.1;1.7;7.2
2022-23;106;A. M'BAYE;EFS;33;15;21:28;7.0;0.9;1.8;52.5%;1.4;2.6;51.7%;1.0;1.2;85%;0.4;2.3;2.8;0.5;0.3;0.7;0.3;0.1;1.8;1.2;7.2
2022-23;107;Y. ZOOSMAN;BER;27;5;21:37;6.8;1.7;3.1;54.8%;0.9;2.7;31.9%;0.8;0.9;88%;1.0;1.9;2.9;1.8;1.0;1.0;0.2;0.3;2.4;1.4;7.2
2022-23;108;T. BLATT;BER;30;14;19:51;7.8;0.3;1.1;26.5%;2.0;5.7;35.7%;1.1;1.3;89.5%;0.2;1.1;1.2;4.6;0.3;2.2;0.0;0.2;0.9;1.0;7.2
2022-23;109;L. BIRUTIS;ZAL;37;1;13:07;5.4;2.2;3.4;63.5%;0.0;0.0;0%;1.1;1.4;73.6%;1.3;1.8;3.1;0.4;0.2;0.6;0.3;0.2;1.4;1.5;7.1
2022-23;110;A. OBST;BAY;25;14;20:00;9.9;0.7;1.5;48.6%;2.6;6.7;39.5%;0.6;0.6;100%;0.1;1.7;1.8;1.3;0.6;1.0;0.1;0.3;1.8;1.0;6.9
2022-23;111;I. BAKO;VIR;34;0;15:31;6.1;2.1;3.1;67%;0.0;0.0;0%;1.9;2.1;87.7%;1.2;1.4;2.6;0.4;0.5;0.9;0.6;0.2;2.4;1.4;6.9
2022-23;111;F. GILLESPIE;BAY;34;26;18:56;4.3;2.0;4.0;49.3%;0.0;0.0;0%;0.4;1.1;36.1%;2.5;3.5;6.0;0.4;0.6;1.3;1.0;0.4;2.8;1.8;6.9
2022-23;113;K. PREPELIC;VBC;27;11;18:31;7.1;0.8;1.6;50%;1.0;3.9;26.9%;2.4;2.6;94.3%;0.1;0.6;0.7;3.1;0.5;1.3;0.1;0.1;2.0;2.4;6.9
2022-23;114;T. JEKIRI;FBB;30;10;13:28;4.9;2.1;3.1;67%;0.0;0.0;0%;0.7;1.0;73.3%;1.2;2.0;3.2;1.0;0.5;0.6;0.2;0.2;1.8;1.0;6.8
2022-23;115;I. BONGA;BAY;30;22;20:18;6.4;1.4;3.4;42.6%;0.7;2.0;33.3%;1.5;1.9;80.4%;1.6;2.3;3.9;1.1;0.8;1.1;0.1;0.2;2.5;1.9;6.8
2022-23;116;B. DUNSTON;EFS;29;2;13:35;4.3;1.7;2.5;66.7%;0.0;0.2;0%;1.0;1.3;76.3%;1.2;1.7;2.9;0.6;0.8;0.6;0.4;0.2;1.9;1.8;6.8
2022-23;117;S. RODRIGUEZ;RMB;40;3;14:48;4.9;1.0;2.0;50.6%;0.8;2.2;36.8%;0.5;0.6;83.3%;0.2;1.3;1.5;4.4;0.4;1.2;0.0;0.2;1.8;1.0;6.8
2022-23;118;B. LAMMERS;BER;29;16;16:39;6.7;2.4;4.9;50.4%;0.4;1.1;33.3%;0.6;0.7;85.7%;1.1;1.8;3.0;0.8;0.9;0.6;0.8;0.2;1.9;0.6;6.7
2022-23;119;P. CORNELIE;RMB;33;17;14:33;5.8;1.1;1.5;71.4%;1.0;2.6;39.5%;0.6;0.7;83.3%;0.6;2.5;3.1;0.5;0.3;0.4;0.1;0.0;1.4;0.8;6.7
2022-23;120;N. GIFFEY;BAY;26;4;19:23;6.8;1.3;2.6;51.5%;1.0;2.2;48.2%;1.0;1.1;92.9%;0.8;1.7;2.6;0.7;0.7;0.5;0.0;0.2;2.0;1.1;6.7
2022-23;121;T. PLEISS;EFS;33;19;15:06;6.7;2.3;3.8;61.1%;0.5;1.4;32.6%;0.6;0.7;91.3%;1.1;1.8;2.9;0.5;0.2;0.6;0.3;0.2;1.4;0.8;6.7
2022-23;122;D. BOOKER;FBB;31;12;21:06;5.8;1.6;2.9;53.8%;0.5;1.7;32.1%;1.0;1.4;76.2%;1.6;1.7;3.3;1.1;0.4;0.6;0.6;0.1;2.6;1.6;6.6
2022-23;123;R. JOKUBAITIS;BAR;39;0;14:46;5.3;1.4;3.3;41.7%;0.5;1.2;41.3%;1.2;1.5;77.6%;0.3;1.7;2.0;2.6;0.3;1.0;0.1;0.3;1.2;1.8;6.6
2022-23;124;A. POLONARA;EFS;35;9;15:12;3.9;0.7;1.4;54.2%;0.6;1.7;37.9%;0.5;0.7;65.4%;0.5;2.8;3.4;0.9;0.4;0.4;0.5;0.2;1.1;1.1;6.6
2022-23;125;N. WILLIAMS-GOSS;RMB;26;23;15:47;7.4;2.3;4.0;58.3%;0.6;1.5;38.5%;1.0;1.3;77.1%;0.2;1.2;1.3;1.8;0.6;1.0;0.0;0.2;1.9;1.4;6.6
2022-23;126;K. ALEXANDER;VBC;27;8;14:41;5.7;2.5;3.8;66%;0.1;0.4;16.7%;0.4;0.7;66.7%;1.2;1.9;3.1;0.4;0.3;0.5;0.5;0.2;1.9;1.0;6.5
2022-23;127;J. VOIGTMANN;EA7;30;15;15:42;4.9;1.1;2.2;50.8%;0.8;2.5;32%;0.3;0.6;52.9%;1.2;2.8;4.0;1.5;0.4;0.7;0.3;0.1;1.4;0.7;6.5
2022-23;128;J. BROWN III;ASM;41;38;22:24;5.4;2.2;4.5;48.9%;0.1;0.2;37.5%;0.7;1.1;68.2%;2.1;1.4;3.5;0.8;1.1;0.7;0.2;0.1;2.6;1.7;6.5
2022-23;129;J. DIBARTOLOMEO;MTA;39;1;16:53;6.2;0.5;1.2;40%;1.3;3.1;41.7%;1.4;1.4;98.2%;0.6;1.3;1.9;1.1;0.8;0.5;0.0;0.2;2.4;2.0;6.4
2022-23;130;V. MARINKOVIC;BKN;34;16;19:51;9.1;1.3;2.6;50.6%;1.8;4.5;40.3%;1.0;1.2;81%;0.4;1.2;1.6;1.1;0.5;0.6;0.0;0.3;2.1;1.4;6.4
2022-23;131;A. ABRINES;BAR;35;10;17:34;7.4;0.5;1.3;39.1%;1.9;3.9;47.8%;0.8;1.0;85.3%;0.5;1.5;2.0;0.9;0.6;0.6;0.1;0.1;2.4;1.3;6.4
2022-23;132;L. LEKAVICIUS;ZAL;32;4;15:53;6.9;1.5;2.9;52.7%;0.8;2.1;38.8%;1.4;1.5;91.8%;0.1;1.0;1.1;1.5;0.3;1.5;0.1;0.2;1.5;2.3;6.2
2022-23;133;Y. WETZELL;BER;31;1;12:39;6.5;2.6;5.0;51.9%;0.0;0.0;0%;1.3;1.9;70.7%;1.1;1.7;2.8;0.5;0.3;0.8;0.4;0.5;1.8;1.5;6.2
2022-23;134;M. TOBEY;BAR;31;12;13:56;5.9;1.5;2.0;72.6%;0.9;2.2;41.2%;0.3;0.3;100%;1.0;1.9;2.9;0.5;0.2;0.4;0.2;0.1;1.7;0.5;6.0
2022-23;135;T. LUWAWU-CABARROT;EA7;24;17;21:32;9.4;2.6;5.1;51.2%;1.0;3.0;33.3%;1.2;1.4;82.4%;0.6;2.0;2.6;1.1;0.6;1.8;0.1;0.2;2.6;1.5;6.0
2022-23;136;R. OBASOHAN;ASV;34;13;21:41;6.9;2.0;4.3;47.3%;0.5;2.1;21.9%;1.4;1.7;79.7%;0.3;1.3;1.6;2.2;1.1;1.6;0.1;0.2;2.8;2.9;5.9
2022-23;137;J. MARTIN;MTA;38;10;19:18;7.2;1.5;2.9;52.3%;1.0;3.1;32.8%;1.1;1.2;87.2%;1.1;2.3;3.5;0.5;0.5;0.6;0.2;0.3;2.9;1.3;5.8
2022-23;138;K. WEEMS;VIR;29;7;18:11;6.2;1.3;2.5;52.8%;1.1;2.7;40.3%;0.4;0.6;75%;0.8;2.0;2.8;0.9;0.7;0.7;0.1;0.2;1.9;0.6;5.7
2022-23;139;H. MARTIN;CZV;23;4;14:13;4.9;2.0;3.4;58.2%;0.0;0.0;0%;0.9;1.3;67.7%;0.7;2.3;3.0;0.4;0.5;0.8;0.4;0.3;1.8;1.2;5.7
2022-23;140;S. TONUT;EA7;24;3;15:10;4.5;1.2;2.0;62.5%;0.5;1.3;38.7%;0.5;0.7;68.8%;0.4;1.6;2.0;1.0;0.5;0.5;0.0;0.2;1.0;0.9;5.6
2022-23;141;C. KAHUDI;ASV;29;12;18:49;6.2;1.1;2.4;47.8%;0.9;2.7;35.1%;1.2;1.3;89.5%;0.6;1.9;2.5;0.4;0.4;0.7;0.1;0.1;1.8;1.6;5.6
2022-23;142;S. ENOCH;BKN;24;6;12:56;5.1;1.9;3.1;61.3%;0.1;0.4;33.3%;0.9;1.4;63.6%;1.0;1.9;2.9;0.2;0.2;0.7;0.4;0.1;1.6;1.0;5.5
2022-23;143;A. AVRAMOVIC;PAR;23;7;14:01;6.3;1.7;3.2;53.4%;0.8;2.5;33.3%;0.5;0.7;68.8%;0.3;1.7;1.9;1.6;0.6;1.0;0.2;0.0;2.1;1.2;5.4
2022-23;144;J. BOLOMBOY;OLY;35;1;11:18;3.8;1.4;2.3;60.5%;0.1;0.1;50%;0.8;1.2;67.4%;1.2;1.8;3.0;0.5;0.2;0.7;0.3;0.2;1.5;1.4;5.4
2022-23;145;V. CLAVER;VBC;30;12;17:42;4.8;0.7;1.3;56.4%;0.9;2.1;41.3%;0.7;0.9;81.5%;0.5;2.1;2.6;0.9;0.8;0.9;0.1;0.1;2.2;1.1;5.2
2022-23;146;S. SANLI;BAR;36;20;17:09;6.2;1.8;2.9;60.4%;0.6;2.3;26.5%;0.8;1.0;85.7%;1.0;2.1;3.1;1.0;0.3;1.0;0.5;0.2;2.9;1.1;5.1
2022-23;147;D. ANDJUSIC;PAR;26;4;13:05;6.5;0.8;1.6;52.4%;1.1;2.5;42.4%;1.6;1.9;85.7%;0.1;0.8;1.0;1.2;0.3;1.3;0.1;0.1;1.6;1.5;5.1
2022-23;148;S. LLULL;RMB;29;3;16:45;6.1;0.7;2.1;32.8%;1.1;3.8;29.4%;1.4;1.6;91.3%;0.1;1.1;1.2;2.4;0.3;1.0;0.0;0.1;1.2;1.6;5.1
2022-23;149;I. PAPAPETROU;PAR;38;24;20:36;5.4;1.2;2.8;43.9%;0.7;2.0;36.8%;0.7;0.9;72.2%;0.5;1.8;2.3;0.9;0.4;0.7;0.2;0.1;1.8;1.4;5.1
2022-23;150;A. SMAILAGIC;PAR;30;13;10:44;5.4;1.3;2.2;61.5%;0.7;1.4;46.5%;0.7;1.2;62.9%;1.1;0.9;2.0;0.4;0.5;0.5;0.4;0.2;2.3;1.3;5.0
2023-24;1;S. LARKIN;EFS;35;33;31:38:00;16.8;2.8;5.1;54.8%;2.5;6.4;39.1%;3.7;4.1;90.8%;0.2;2.7;2.8;5.1;1.1;1.9;0.1;0.3;1.4;4.3;19.9
2023-24;2;M. LESSORT;PAO;41;29;29:40:00;13.9;5.0;8.0;62.6%;0.0;0.0;0%;4.0;6.5;60.7%;2.3;4.0;6.3;1.4;1.0;1.8;0.9;0.5;2.7;6.7;19.6
2023-24;3;M. JAMES;ASM;39;39;31:40:00;17.9;3.7;7.9;46.8%;2.2;6.0;37.2%;3.8;4.9;77.2%;0.5;3.6;4.1;5.1;1.2;2.1;0.1;0.5;1.8;4.7;19.4
